study_uid,series_uid,status,n_directory_files,n_dicom_files,shape_z,shape_y,shape_x,dtype,spacing_x,spacing_y,spacing_z,origin_x,origin_y,origin_z,conversion_seconds,output_path,error
1.2.826.0.1.3680043.8.498.45118217412917282413100913670807141634,1.2.826.0.1.3680043.8.498.22671011449335800095105347200192288812,SUCCESS,27,27,27,640,640,float64,0.26166665554046,0.26166665554046,3.5999999397011453,-30.999076374573,-147.65047702981,69.6192897667949,0.2994466710006236,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45118217412917282413100913670807141634/1.2.826.0.1.3680043.8.498.22671011449335800095105347200192288812.zarr,
1.2.826.0.1.3680043.8.498.45118217412917282413100913670807141634,1.2.826.0.1.3680043.8.498.59124709153936662760656187432576117252,SUCCESS,27,27,27,480,480,float64,0.34734514355659,0.34734514355659,3.5999999397012106,-30.990605956791,-147.19345490889,69.2549411025548,0.19616900700202677,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45118217412917282413100913670807141634/1.2.826.0.1.3680043.8.498.59124709153936662760656187432576117252.zarr,
1.2.826.0.1.3680043.8.498.45118217412917282413100913670807141634,1.2.826.0.1.3680043.8.498.66178038399904756844301996088431483169,SUCCESS,24,24,24,704,704,float64,0.2201704531908,0.2201704531908,6.122228985016222,-159.44860747526,-107.68223375015,-99.137645531229,0.2936373119955533,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45118217412917282413100913670807141634/1.2.826.0.1.3680043.8.498.66178038399904756844301996088431483169.zarr,
1.2.826.0.1.3680043.8.498.45118217412917282413100913670807141634,1.2.826.0.1.3680043.8.498.90913860843583326358367260708548832936,SUCCESS,18,18,18,560,560,float64,0.3125,0.3125,5.499999994214539,-179.46620324067,-114.16067068558,65.7780338785378,0.20668082399788545,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45118217412917282413100913670807141634/1.2.826.0.1.3680043.8.498.90913860843583326358367260708548832936.zarr,
1.2.826.0.1.3680043.8.498.45170517567841608067443743961197123093,1.2.826.0.1.3680043.8.498.12753054111751315825462213860931134745,SUCCESS,32,32,32,384,384,uint16,0.44270834326744,0.44270834326744,3.300000054250511,-210.54626592286,-54.572101661104,65.973902963782,0.09608419899450382,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45170517567841608067443743961197123093/1.2.826.0.1.3680043.8.498.12753054111751315825462213860931134745.zarr,
1.2.826.0.1.3680043.8.498.45170517567841608067443743961197123093,1.2.826.0.1.3680043.8.498.13304641341287046191228614953521652852,SUCCESS,32,32,32,320,320,uint16,0.53125,0.53125,3.30000005425048,-210.5462642095,-54.572102317315,65.973900986475,0.0836279739960446,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45170517567841608067443743961197123093/1.2.826.0.1.3680043.8.498.13304641341287046191228614953521652852.zarr,
1.2.826.0.1.3680043.8.498.45170517567841608067443743961197123093,1.2.826.0.1.3680043.8.498.13310056883669203243232669647401585738,SUCCESS,30,30,30,256,256,uint16,0.6640625,0.6640625,3.6000002729781393,-85.980799005345,-108.54354414331,54.313913046787,0.06819850899773883,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45170517567841608067443743961197123093/1.2.826.0.1.3680043.8.498.13310056883669203243232669647401585738.zarr,
1.2.826.0.1.3680043.8.498.45170517567841608067443743961197123093,1.2.826.0.1.3680043.8.498.24291030343955932460771102296456943265,SUCCESS,32,32,32,320,320,uint16,0.53125,0.53125,3.6000000373255157,-226.71330321928,-76.336069660338,-78.539555747711,0.08745721699960995,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45170517567841608067443743961197123093/1.2.826.0.1.3680043.8.498.24291030343955932460771102296456943265.zarr,
1.2.826.0.1.3680043.8.498.45170517567841608067443743961197123093,1.2.826.0.1.3680043.8.498.49993499256364478139145323859485740072,SUCCESS,40,40,40,320,320,uint16,0.53125,0.53125,3.3000000621958807,-74.200632863538,-111.48569792219,53.873692422061,0.10318987499340437,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45170517567841608067443743961197123093/1.2.826.0.1.3680043.8.498.49993499256364478139145323859485740072.zarr,
1.2.826.0.1.3680043.8.498.45207812477654339877341538582090218293,1.2.826.0.1.3680043.8.498.11870819330895659838485694086349279513,SUCCESS,29,29,29,400,400,float64,0.40000000596046,0.40000000596046,3.2999999146193737,161.639503283817,-135.64847622756,71.171141693553,0.15652078700077254,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45207812477654339877341538582090218293/1.2.826.0.1.3680043.8.498.11870819330895659838485694086349279513.zarr,
1.2.826.0.1.3680043.8.498.45207812477654339877341538582090218293,1.2.826.0.1.3680043.8.498.28957024987859670386693017068575444550,SUCCESS,32,32,32,640,640,float64,0.25,0.25,3.299999847533485,43.5257704558696,-118.24131842195,-95.980239669797,0.32326774000102887,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45207812477654339877341538582090218293/1.2.826.0.1.3680043.8.498.28957024987859670386693017068575444550.zarr,
1.2.826.0.1.3680043.8.498.45207812477654339877341538582090218293,1.2.826.0.1.3680043.8.498.52040000191208184158884056303130213141,SUCCESS,29,29,29,720,720,float64,0.22522519528865,0.22522519528865,3.2999999146194017,161.625050097307,-136.81293427376,72.3434939567468,0.3432302610017359,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45207812477654339877341538582090218293/1.2.826.0.1.3680043.8.498.52040000191208184158884056303130213141.zarr,
1.2.826.0.1.3680043.8.498.45207812477654339877341538582090218293,1.2.826.0.1.3680043.8.498.68509673080193666342035143580977107775,SUCCESS,30,30,30,704,704,float64,0.22727273404598,0.22727273404598,3.2999998764506118,31.7387061036845,-119.57108332228,45.0826155715494,0.3499642130045686,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45207812477654339877341538582090218293/1.2.826.0.1.3680043.8.498.68509673080193666342035143580977107775.zarr,
1.2.826.0.1.3680043.8.498.45207812477654339877341538582090218293,1.2.826.0.1.3680043.8.498.71690735438547011524485287190612529367,SUCCESS,30,30,30,640,640,float64,0.25,0.25,3.299999876450749,31.7512778921065,-119.56975306762,45.0726881725619,0.30637517900322564,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45207812477654339877341538582090218293/1.2.826.0.1.3680043.8.498.71690735438547011524485287190612529367.zarr,
1.2.826.0.1.3680043.8.498.45251306032215692953561852960585282987,1.2.826.0.1.3680043.8.498.46138920610931837982330466494030371919,SUCCESS,49,49,49,512,512,int16,0.3516,0.3516,3.3000014675201013,200.47285,-90.898125,108.45418,0.14896440499433083,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45251306032215692953561852960585282987/1.2.826.0.1.3680043.8.498.46138920610931837982330466494030371919.zarr,
1.2.826.0.1.3680043.8.498.45251306032215692953561852960585282987,1.2.826.0.1.3680043.8.498.62455488662989541359838118064767331416,SUCCESS,45,45,45,512,512,int16,0.3516,0.3516,4.000000747839367,40.263767,-108.33122,-86.68258,0.13198261499928776,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45251306032215692953561852960585282987/1.2.826.0.1.3680043.8.498.62455488662989541359838118064767331416.zarr,
1.2.826.0.1.3680043.8.498.45251306032215692953561852960585282987,1.2.826.0.1.3680043.8.498.75458951990137493512441713863583889316,SUCCESS,48,48,48,512,512,int16,0.3516,0.3516,3.300002042213175,42.83522,-108.60751,97.60494,0.14623954599665012,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45251306032215692953561852960585282987/1.2.826.0.1.3680043.8.498.75458951990137493512441713863583889316.zarr,
1.2.826.0.1.3680043.8.498.45251306032215692953561852960585282987,1.2.826.0.1.3680043.8.498.79833690781863499808608007933236134837,SUCCESS,49,49,49,1024,1024,int16,0.1758,0.1758,3.3000008712504676,200.47975,-90.98743,108.54036,0.45171913399826735,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45251306032215692953561852960585282987/1.2.826.0.1.3680043.8.498.79833690781863499808608007933236134837.zarr,
1.2.826.0.1.3680043.8.498.45273393220765922863913956738614783632,1.2.826.0.1.3680043.8.498.12222136556680886247764922525020027480,SUCCESS,20,20,20,480,480,float64,0.34378936886787,0.34378936886787,6.694921006690787,30.0282471054254,-137.18878738738,-60.454818370038,0.15102073399611982,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45273393220765922863913956738614783632/1.2.826.0.1.3680043.8.498.12222136556680886247764922525020027480.zarr,
1.2.826.0.1.3680043.8.498.45273393220765922863913956738614783632,1.2.826.0.1.3680043.8.498.41681971461305169339232132998123186995,SUCCESS,27,27,27,1024,1024,float64,0.17089867591857,0.17089867591857,3.5152139485516787,161.870457065069,-151.86259959057,93.0174932328129,0.6116942299995571,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45273393220765922863913956738614783632/1.2.826.0.1.3680043.8.498.41681971461305169339232132998123186995.zarr,
1.2.826.0.1.3680043.8.498.45273393220765922863913956738614783632,1.2.826.0.1.3680043.8.498.51873372323793318811325897752737944800,SUCCESS,16,16,16,480,480,float64,0.32291665673255,0.32291665673255,5.709055556393469,36.7760316741173,-120.89638797531,83.5721693829857,0.1333994420056115,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45273393220765922863913956738614783632/1.2.826.0.1.3680043.8.498.51873372323793318811325897752737944800.zarr,
1.2.826.0.1.3680043.8.498.45273393220765922863913956738614783632,1.2.826.0.1.3680043.8.498.70117049278191551569360563837392228147,SUCCESS,23,23,23,480,480,float64,0.36458384990692,0.36458384990692,4.500000188612362,165.663809697144,-151.62388618717,92.8466886929389,0.16116340999724343,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45273393220765922863913956738614783632/1.2.826.0.1.3680043.8.498.70117049278191551569360563837392228147.zarr,
1.2.826.0.1.3680043.8.498.45273393220765922863913956738614783632,1.2.826.0.1.3680043.8.498.86443066165180412900568910074079520519,SUCCESS,16,16,16,480,480,float64,0.32291665673255,0.32291665673255,5.709055556393469,36.7760316741173,-120.89638797531,83.5721693829857,0.1386583760031499,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45273393220765922863913956738614783632/1.2.826.0.1.3680043.8.498.86443066165180412900568910074079520519.zarr,
1.2.826.0.1.3680043.8.498.45286493874121093392171044034263851961,1.2.826.0.1.3680043.8.498.11692270206289371201120200995196779109,SUCCESS,35,35,35,560,560,float64,0.2857142984867,0.2857142984867,3.500000085006533,34.5223813946902,-123.64924303846,-53.635674825914,0.3081853890034836,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45286493874121093392171044034263851961/1.2.826.0.1.3680043.8.498.11692270206289371201120200995196779109.zarr,
1.2.826.0.1.3680043.8.498.45286493874121093392171044034263851961,1.2.826.0.1.3680043.8.498.11976562942124258300962735810887940946,SUCCESS,30,30,30,528,528,float64,0.3125,0.3125,3.5000000511621367,168.920527304508,-118.1151197286,88.5274690550868,0.2688660540006822,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45286493874121093392171044034263851961/1.2.826.0.1.3680043.8.498.11976562942124258300962735810887940946.zarr,
1.2.826.0.1.3680043.8.498.45286493874121093392171044034263851961,1.2.826.0.1.3680043.8.498.25470227410465704813020697363007658982,SUCCESS,30,30,30,528,528,float64,0.3125,0.3125,3.5000000511621367,168.920527304508,-118.1151197286,88.5274690550868,0.2729820099993958,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45286493874121093392171044034263851961/1.2.826.0.1.3680043.8.498.25470227410465704813020697363007658982.zarr,
1.2.826.0.1.3680043.8.498.45286493874121093392171044034263851961,1.2.826.0.1.3680043.8.498.44840285733962751848685923840573751492,SUCCESS,30,30,30,528,528,float64,0.3125,0.3125,3.4999999996087476,33.5073809088062,-111.51831313362,87.6896595157814,0.25042567800119286,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45286493874121093392171044034263851961/1.2.826.0.1.3680043.8.498.44840285733962751848685923840573751492.zarr,
1.2.826.0.1.3680043.8.498.45286493874121093392171044034263851961,1.2.826.0.1.3680043.8.498.52016288049342865015201485054789779074,SUCCESS,15,15,15,528,528,float64,0.3030303120613,0.3030303120613,3.299999961139595,30.4091767740785,-25.02463621157,85.687120423484,0.15073999999731313,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45286493874121093392171044034263851961/1.2.826.0.1.3680043.8.498.52016288049342865015201485054789779074.zarr,
1.2.826.0.1.3680043.8.498.45286493874121093392171044034263851961,1.2.826.0.1.3680043.8.498.78547400736066283615909169328447683014,SUCCESS,30,30,30,528,528,float64,0.3125,0.3125,3.4999999996087476,33.5073809088062,-111.51831313362,87.6896595157814,0.23330957500002114,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45286493874121093392171044034263851961/1.2.826.0.1.3680043.8.498.78547400736066283615909169328447683014.zarr,
1.2.826.0.1.3680043.8.498.45304570280714567513866386380356988876,1.2.826.0.1.3680043.8.498.10245475887210009992147130573566107713,SUCCESS,30,30,30,640,540,uint16,0.25,0.25,3.6000011140324117,-163.674,-98.2374,67.3745,0.1513971259992104,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45304570280714567513866386380356988876/1.2.826.0.1.3680043.8.498.10245475887210009992147130573566107713.zarr,
1.2.826.0.1.3680043.8.498.45304570280714567513866386380356988876,1.2.826.0.1.3680043.8.498.12344400982862140457496895755769957742,SUCCESS,30,30,30,640,540,uint16,0.25,0.25,3.6000011140324117,-163.674,-98.2374,67.3745,0.14172821700049099,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45304570280714567513866386380356988876/1.2.826.0.1.3680043.8.498.12344400982862140457496895755769957742.zarr,
1.2.826.0.1.3680043.8.498.45304570280714567513866386380356988876,1.2.826.0.1.3680043.8.498.16119541353240457512098376060532796704,SUCCESS,34,34,34,768,768,uint16,0.2214,0.2214,3.0000021023883052,-53.0516,-134.121,71.3214,0.2165238980014692,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45304570280714567513866386380356988876/1.2.826.0.1.3680043.8.498.16119541353240457512098376060532796704.zarr,
1.2.826.0.1.3680043.8.498.45304570280714567513866386380356988876,1.2.826.0.1.3680043.8.498.45260117272445823764442174271447779951,SUCCESS,38,38,38,640,640,uint16,0.2344,0.2344,3.599998451972924,-170.171,-71.3973,-76.8513,0.19239147700136527,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45304570280714567513866386380356988876/1.2.826.0.1.3680043.8.498.45260117272445823764442174271447779951.zarr,
1.2.826.0.1.3680043.8.498.45304570280714567513866386380356988876,1.2.826.0.1.3680043.8.498.67229524640924916887788375138057170938,SUCCESS,34,34,34,768,768,uint16,0.2214,0.2214,3.0000021023883052,-53.0516,-134.121,71.3214,0.24020092399587156,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45304570280714567513866386380356988876/1.2.826.0.1.3680043.8.498.67229524640924916887788375138057170938.zarr,
1.2.826.0.1.3680043.8.498.45316453179223822297459860764883030492,1.2.826.0.1.3680043.8.498.10062808718118342708343930875375542876,SUCCESS,31,31,31,320,320,uint16,0.5625,0.5625,3.5999999592916283,-178.92099638065,-45.27744639233,118.745609749,0.08434671499708202,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45316453179223822297459860764883030492/1.2.826.0.1.3680043.8.498.10062808718118342708343930875375542876.zarr,
1.2.826.0.1.3680043.8.498.45316453179223822297459860764883030492,1.2.826.0.1.3680043.8.498.11050025090805214999413986094398980746,SUCCESS,30,30,30,320,320,uint16,0.5625,0.5625,3.3000001028200363,-51.603389296816,-97.604012382846,119.3993418466,0.08083078699564794,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45316453179223822297459860764883030492/1.2.826.0.1.3680043.8.498.11050025090805214999413986094398980746.zarr,
1.2.826.0.1.3680043.8.498.45316453179223822297459860764883030492,1.2.826.0.1.3680043.8.498.30195127915469798541627162498353337453,SUCCESS,31,31,31,256,256,uint16,0.703125,0.703125,3.5999999592916283,-178.92099638065,-45.27744639233,118.745609749,0.06580994799878681,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45316453179223822297459860764883030492/1.2.826.0.1.3680043.8.498.30195127915469798541627162498353337453.zarr,
1.2.826.0.1.3680043.8.498.45316453179223822297459860764883030492,1.2.826.0.1.3680043.8.498.57929343334271560743267797210135406582,SUCCESS,30,30,30,320,320,uint16,0.5625,0.5625,3.2999999589957554,-177.14748842155,-81.684175296329,-18.242827554132,0.08265547699556919,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45316453179223822297459860764883030492/1.2.826.0.1.3680043.8.498.57929343334271560743267797210135406582.zarr,
1.2.826.0.1.3680043.8.498.45316453179223822297459860764883030492,1.2.826.0.1.3680043.8.498.80936737767794943904471001854957236517,SUCCESS,30,30,30,256,256,uint16,0.703125,0.703125,3.3000001028200363,-51.603389296816,-97.604012382846,119.3993418466,0.06684554099774687,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45316453179223822297459860764883030492/1.2.826.0.1.3680043.8.498.80936737767794943904471001854957236517.zarr,
1.2.826.0.1.3680043.8.498.45326662718293919909188368237039419949,1.2.826.0.1.3680043.8.498.13053949868397496659717600947187087580,SUCCESS,32,32,32,384,348,uint16,0.416667,0.416667,3.2999990747519607,14.7163,-107.101,86.2685,0.09201577999920119,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45326662718293919909188368237039419949/1.2.826.0.1.3680043.8.498.13053949868397496659717600947187087580.zarr,
1.2.826.0.1.3680043.8.498.45326662718293919909188368237039419949,1.2.826.0.1.3680043.8.498.22265759881506524041031882598516894705,SUCCESS,32,32,32,384,384,uint16,0.416667,0.416667,3.2999998298103255,7.2962,-108.189,86.173,0.09696183000050951,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45326662718293919909188368237039419949/1.2.826.0.1.3680043.8.498.22265759881506524041031882598516894705.zarr,
1.2.826.0.1.3680043.8.498.45326662718293919909188368237039419949,1.2.826.0.1.3680043.8.498.50934920277802346564618860597788786439,SUCCESS,33,33,33,384,384,uint16,0.416667,0.416667,3.3000007240603493,142.115,-98.4533,97.1125,0.10403709000092931,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45326662718293919909188368237039419949/1.2.826.0.1.3680043.8.498.50934920277802346564618860597788786439.zarr,
1.2.826.0.1.3680043.8.498.45326662718293919909188368237039419949,1.2.826.0.1.3680043.8.498.62878358812644855276390191349235617177,SUCCESS,36,36,36,320,300,uint16,0.5125,0.5125,3.299999306237404,17.4123,-113.061,-48.6651,0.09088972499739612,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45326662718293919909188368237039419949/1.2.826.0.1.3680043.8.498.62878358812644855276390191349235617177.zarr,
1.2.826.0.1.3680043.8.498.45326662718293919909188368237039419949,1.2.826.0.1.3680043.8.498.92735463227722076211748289636285711877,SUCCESS,33,33,33,384,384,uint16,0.416667,0.416667,3.3000007240603493,142.115,-98.4533,97.1125,0.09663343900319887,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45326662718293919909188368237039419949/1.2.826.0.1.3680043.8.498.92735463227722076211748289636285711877.zarr,
1.2.826.0.1.3680043.8.498.45332185607602495786497298658937575959,1.2.826.0.1.3680043.8.498.10526170811675804310874509841822790037,SUCCESS,30,30,30,320,320,uint16,0.5625,0.5625,3.2999999959435025,-116.63211105021,-100.62942986215,-81.987223612662,0.08084375099861063,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45332185607602495786497298658937575959/1.2.826.0.1.3680043.8.498.10526170811675804310874509841822790037.zarr,
1.2.826.0.1.3680043.8.498.45332185607602495786497298658937575959,1.2.826.0.1.3680043.8.498.58566441006661022706229629515586332730,SUCCESS,32,32,32,320,320,uint16,0.5625,0.5625,3.299999895672322,5.7503706589271,-75.428027249381,61.134394189595,0.0860393760012812,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45332185607602495786497298658937575959/1.2.826.0.1.3680043.8.498.58566441006661022706229629515586332730.zarr,
1.2.826.0.1.3680043.8.498.45332185607602495786497298658937575959,1.2.826.0.1.3680043.8.498.60508153328877400477086621469417354872,SUCCESS,32,32,32,256,256,uint16,0.703125,0.703125,3.299999895672322,5.7503706589271,-75.428027249381,61.134394189595,0.07071915900451131,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45332185607602495786497298658937575959/1.2.826.0.1.3680043.8.498.60508153328877400477086621469417354872.zarr,
1.2.826.0.1.3680043.8.498.45332185607602495786497298658937575959,1.2.826.0.1.3680043.8.498.91259594630538749916213052339027918448,SUCCESS,32,32,32,256,256,uint16,0.703125,0.703125,3.6000000162903003,-137.32990539799,-54.210371915059,60.251126415214,0.06881587899988517,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45332185607602495786497298658937575959/1.2.826.0.1.3680043.8.498.91259594630538749916213052339027918448.zarr,
1.2.826.0.1.3680043.8.498.45332185607602495786497298658937575959,1.2.826.0.1.3680043.8.498.98762648805757038024428385073135471220,SUCCESS,32,32,32,320,320,uint16,0.5625,0.5625,3.6000000162903003,-137.32990539799,-54.210371915059,60.251126415214,0.08834833399305353,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45332185607602495786497298658937575959/1.2.826.0.1.3680043.8.498.98762648805757038024428385073135471220.zarr,
1.2.826.0.1.3680043.8.498.45367987334597713963053051542179369641,1.2.826.0.1.3680043.8.498.17863998514103268926123081855303025153,SUCCESS,22,22,22,512,512,int16,0.332,0.332,4.499996257368058,-38.5571,-83.3277,71.4527,0.0741186259983806,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45367987334597713963053051542179369641/1.2.826.0.1.3680043.8.498.17863998514103268926123081855303025153.zarr,
1.2.826.0.1.3680043.8.498.45367987334597713963053051542179369641,1.2.826.0.1.3680043.8.498.18774352291692162618374228737624304642,SUCCESS,22,22,22,512,512,int16,0.332,0.332,4.499994788863195,65.3492,-109.269,79.633,0.07798589100275422,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45367987334597713963053051542179369641/1.2.826.0.1.3680043.8.498.18774352291692162618374228737624304642.zarr,
1.2.826.0.1.3680043.8.498.45367987334597713963053051542179369641,1.2.826.0.1.3680043.8.498.55949413055725912199830814935859814071,SUCCESS,22,22,22,512,512,int16,0.332,0.332,4.4999999568984625,-43.6994,-94.3256,-64.689,0.07815288699930534,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45367987334597713963053051542179369641/1.2.826.0.1.3680043.8.498.55949413055725912199830814935859814071.zarr,
1.2.826.0.1.3680043.8.498.45367987334597713963053051542179369641,1.2.826.0.1.3680043.8.498.76240128521599955869691057570483889890,SUCCESS,22,22,22,256,256,int16,0.6641,0.6641,4.500001011126114,65.3954,-109.11,79.467,0.051122420001775026,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45367987334597713963053051542179369641/1.2.826.0.1.3680043.8.498.76240128521599955869691057570483889890.zarr,
1.2.826.0.1.3680043.8.498.45367987334597713963053051542179369641,1.2.826.0.1.3680043.8.498.91584118067125423350030115618486512531,SUCCESS,22,22,22,512,512,int16,0.332,0.332,4.499996257368058,-38.5571,-83.3277,71.4527,0.07505078299436718,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45367987334597713963053051542179369641/1.2.826.0.1.3680043.8.498.91584118067125423350030115618486512531.zarr,
1.2.826.0.1.3680043.8.498.45368532788186860828867663606651818835,1.2.826.0.1.3680043.8.498.11039756871454522037107999973865424200,SUCCESS,30,30,30,640,540,uint16,0.25,0.25,4.200002218852947,20.3572,-99.5622,88.3705,1.167816684996069,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45368532788186860828867663606651818835/1.2.826.0.1.3680043.8.498.11039756871454522037107999973865424200.zarr,
1.2.826.0.1.3680043.8.498.45368532788186860828867663606651818835,1.2.826.0.1.3680043.8.498.17696489087888680499237352685551955557,SUCCESS,34,34,34,768,768,uint16,0.2214,0.2214,3.000009449144899,144.318,-101.097,100.382,0.9308383840034367,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45368532788186860828867663606651818835/1.2.826.0.1.3680043.8.498.17696489087888680499237352685551955557.zarr,
1.2.826.0.1.3680043.8.498.45368532788186860828867663606651818835,1.2.826.0.1.3680043.8.498.55112280627913170504997454188727926291,SUCCESS,30,30,30,640,540,uint16,0.25,0.25,4.200002218852947,20.3572,-99.5622,88.3705,1.5717379959969549,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45368532788186860828867663606651818835/1.2.826.0.1.3680043.8.498.55112280627913170504997454188727926291.zarr,
1.2.826.0.1.3680043.8.498.45368532788186860828867663606651818835,1.2.826.0.1.3680043.8.498.73756488755139518775735961056422380336,SUCCESS,38,38,38,640,640,uint16,0.2344,0.2344,3.599999864769497,17.255,-92.319,-55.4078,1.510232991000521,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45368532788186860828867663606651818835/1.2.826.0.1.3680043.8.498.73756488755139518775735961056422380336.zarr,
1.2.826.0.1.3680043.8.498.45368532788186860828867663606651818835,1.2.826.0.1.3680043.8.498.75451190201850085135782013701481092364,SUCCESS,34,34,34,768,768,uint16,0.2214,0.2214,3.000009449144899,144.318,-101.097,100.382,0.23863310299930163,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45368532788186860828867663606651818835/1.2.826.0.1.3680043.8.498.75451190201850085135782013701481092364.zarr,
1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616,1.2.826.0.1.3680043.8.498.38753175240476272827856977625471924581,SUCCESS,144,144,144,640,1280,uint16,0.25,0.25,0.6000004972149838,-225.484,-136.654,-7.29539,1.612754487003258,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616/1.2.826.0.1.3680043.8.498.38753175240476272827856977625471924581.zarr,
1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616,1.2.826.0.1.3680043.8.498.40627989332448217448979285245833576882,SUCCESS,28,28,28,896,896,uint16,0.1674,0.1674,3.299995743618654,9.026,-99.4436,64.876,0.26014809700427577,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616/1.2.826.0.1.3680043.8.498.40627989332448217448979285245833576882.zarr,
1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616,1.2.826.0.1.3680043.8.498.41764548681454101694668359291813217765,SUCCESS,28,28,28,640,640,uint16,0.25,0.25,3.3000096187019485,-141.687,-101.593,63.7115,0.152246028999798,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616/1.2.826.0.1.3680043.8.498.41764548681454101694668359291813217765.zarr,
1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616,1.2.826.0.1.3680043.8.498.56668210276652084147572204176450619403,SUCCESS,32,32,32,960,960,uint16,0.1562,0.1562,3.2999984037520185,-143.482,-130.232,-30.8957,0.31805339000129607,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616/1.2.826.0.1.3680043.8.498.56668210276652084147572204176450619403.zarr,
1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616,1.2.826.0.1.3680043.8.498.70465950970550302715600339858606396072,SUCCESS,28,28,28,800,800,uint16,0.1875,0.1875,3.300002028497298,9.02793,-99.4481,64.8807,0.2177914529966074,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616/1.2.826.0.1.3680043.8.498.70465950970550302715600339858606396072.zarr,
1.2.826.0.1.3680043.8.498.45392604471538776666611947492530314159,1.2.826.0.1.3680043.8.498.10475356530086951355518835403524297620,SUCCESS,22,22,22,704,704,float64,0.22876423597335,0.22876423597335,5.843767650367424,-197.64165802647,-124.836866489,-44.453864127822,0.29138450900063617,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45392604471538776666611947492530314159/1.2.826.0.1.3680043.8.498.10475356530086951355518835403524297620.zarr,
